drug_name,feature_1,feature_2,feature_3
DOXYLAMINE,"C,N,O",-4.473586226236043,0.22245556881751505
REMIFENTANIL,"C,N,O",-16.920684822655453,0.3783652632491327
DEFERIPRONE,"C,N,O",-10.460871455477095,0.03594864775757633
TENOXICAM,"C,N,S,O",-13.506690602599821,0.4654150801117846
AMIFOSTINE,"C,N,S,O",-15.22182854100646,0.9277996081429132
GONADORELIN,"C,N,O",-2.9639981275160645,0.5704648567828292
BEPRIDIL,"C,N,O",5.839715855720394,0.6356252071745041
LEVODOPA,"C,N,O",-2.640141779102481,0.8612358192202864
CEFOTAXIME SODIUM,"C,N,S,O",13.968414025542664,0.2571006536438657
ETRAVIRINE,"C,N,O",-1.9114707074516677,0.13032866732328818
CETYLPYRIDINIUM,C,3.5956051790953394,0.11071878980918393
VILOXAZINE,"C,N,O",2.905137074984202,0.5832365866901444
DAPIVIRINE,"C,N",0.9585994956112724,0.5681708899923491
LORACARBEF,"C,N,O",1.5719679147919294,0.014698184526954703
MOXALACTAM,"C,N,S,O",10.36399856828606,0.7741945048947009
XYLOMETAZOLINE,"C,N",-13.507185197468814,0.9943662956634136
SAREDUTANT,"C,N,O",5.2476349599326095,0.9965154408822844
SODIUM DICHLOROACETATE,"C,N,O",6.594800268859519,0.8122573052791778
CANDESARTAN CILEXETIL,"C,O",10.308691273476192,0.9323420004482206
EVANS BLUE,"C,N,S,O",25.97710513879896,0.6848604598352638
CANDESARTAN,"C,O",-5.308590632661753,0.8705242756529419
TELMISARTAN,"C,O",14.849563306200093,0.7653533973342503
DIENESTROL,"C,O",-0.10277154207990924,0.8151412903492471
DEXKETOPROFEN,"C,O",-2.51446963132594,0.4636461960826223
CARBETAPENTANE,"C,N,O",7.330685903620697,0.22243222739588173
DIFLOMOTECAN,"C,N,O",-16.210003712085236,0.8491663872212953
TOLMETIN,"C,O",15.671819798962215,0.8052483133938705
MELARSOPROL,"C,N,S,O",-14.61081580953804,0.36499083770366936
NEPAFENAC,"C,N,O",-0.6694254274756128,0.5205753993867606
PERHEXILINE,"C,N",-4.60006740267205,0.4033895931131356
BEXAROTENE,"C,O",1.9179280901348708,0.050905811759764164
IFOSFAMIDE,"C,N,O",11.476302653760527,0.5063522876663679
ISOFLUROPHATE,"C,O",-6.537763406451872,0.8104059989885074
IRX-4204,"C,O",-9.170285817906054,0.3206356409054384
CANNABINOL,"C,O",5.438493750976303,0.9457302000068736
REBIMASTAT,"C,N,S,O",15.418127953674162,0.37637157582271175
PRINOMASTAT,"C,N,S,O",-11.572410004143885,0.8328443587637182
PYROGALLOL,O,19.605532939250004,0.2923631131364368
VOLINANSERIN,"C,N,O",-4.555761125275373,0.30531312126270505
FENOLDOPAM MESYLATE,"C,N,S,O",13.026275740645206,0.9808993748652012
APAZIQUONE,"C,N,O",-4.324219016777632,0.26897209553582313
INDISULAM,"C,N,S,O",-13.884690234166026,0.5066112776206962
TIAGABINE,"C,N,O",19.480847070084103,0.2035593922162331
TEGASEROD,"C,N,O",-5.1326911444305505,0.9980597977185046
ISTRADEFYLLINE,"C,N,O",-4.9267622986632,0.3667302709984497
SIVELESTAT,"C,N,S,O",13.668939387237609,0.1586847213565028
NONIVAMIDE,"C,N,O",13.295066619270965,0.6599923878671619
XAMOTEROL,"C,N,O",-1.1415783780661002,0.17926523685772944
MIGLUSTAT,"C,N,O",5.549814519867397,0.17062819008493912
DOPEXAMINE,"C,N,O",-9.785567539851344,0.1526557234845698
DUVOGLUSTAT,"C,N,O",-18.332402572799133,0.8357192514768778
DICLOFENAC SODIUM,"C,N,O",-12.079027745342838,0.3638822326874239
GUANADREL,"C,N,O",-4.2983467771479855,0.943678400523738
RUBITECAN,"C,N,O",4.43286813436654,0.7956742875996993
CALCIFEDIOL,"C,O",13.839227671658705,0.01654688826164064
CHOLECALCIFEROL,"C,O",5.224094935899387,0.4692842616131248
BUCILLAMINE,"C,N,S,O",16.086385337166686,0.8753399007771222
DAPSONE,"N,S,O",-22.002366429125466,0.3037732362042197
VICRIVIROC,"C,N,O",-4.7390329284258295,0.0444213849589904
AMINOCAPROIC ACID,"C,N,O",4.481146998806233,0.8830816047957725
DITHIAZANINE IODIDE,"C,N,S",-20.56485751208585,0.7983159035715218
PELDESINE,"C,N,O",-12.541958556795034,0.6003481631601697
CIANIDANOL,"C,O",-1.05990393936918,0.3859041479894781
SACCHARIN,"C,N,S,O",20.934111400506687,0.4965327254155783
BATABULIN,"C,N,S,O",15.328124012215259,0.6441058512194074
LATANOPROST,"C,O",19.56879146731875,0.58589339114726
GABOXADOL,"C,N,O",-1.58949925354677,0.5119764173339781
TIAPRIDE,"C,N,S,O",12.084413755441005,0.4952846501418565
TOLNAFTATE,"C,N,S,O",-10.539384258473005,0.3809117284175075
TRICHLORMETHIAZIDE,"C,N,S,O",10.893521210781312,0.7095120206816349
CHLORTHALIDONE,"C,N,S,O",-30.145269580867353,0.7749808884470987
PYRIDOXAL PHOSPHATE,"C,O",-9.368734034933203,0.7554715642613475
PREGABALIN,"C,N,O",4.801377803105642,0.4567020831067745
SODIUM PHOSPHATE,"N,O",0.16932715270172638,0.1669863333810413
SUCCINOBUCOL,"C,S,O",13.512090266161563,0.978083102526489
SIMVASTATIN,"C,O",-8.087816561483708,0.4505025529491542
RITODRINE,"C,N,O",-4.220096572638534,0.07988260980168749
GABEXATE,"C,N,O",17.544159947782404,0.9575242141144084
LICARBAZEPINE,"C,N,O",7.205278656613629,0.2267101625140243
OXCARBAZEPINE,"C,N,O",-9.091922731735556,0.3854977668394449
VALSARTAN,"C,N,O",-9.565918658161333,0.3923252361693843
ENCAINIDE,"C,N,O",-8.688919866327403,0.7470080665953709
ETILEFRINE,"C,N,O",13.987476025190434,0.3629784063964998
MOCLOBEMIDE,"C,N,O",-0.8716830965634423,0.9074685863688892
NABUMETONE,"C,O",-8.857034783066123,0.0972700967381318
OXAPROZIN,"C,O",-15.143793188140135,0.1926824756497606
MEPTAZINOL,"C,N,O",19.156741185193905,0.7336110197585906
PROCYCLIDINE,"C,N,O",-3.8304095193545056,0.748173088989861
BUMETANIDE,"C,N,S,O",12.126574369905796,0.25558407360407603
GLIPIZIDE,"C,N,S,O",-21.08879109951069,0.2973434369221821
LOFEPRAMINE,"C,N,O",-1.1712571036622403,0.5683880936857854
FENFLURAMINE,"C,N",-3.159913624243833,0.6468781627250779
CLOMETHIAZOLE,C,29.45430646388249,0.21196295591316935
ESLICARBAZEPINE,"C,N,O",8.519977240346039,0.43705290345117703
MORICIZINE,"C,N,S,O",15.497680630799673,0.6359139678603415
ESLICARBAZEPINE ACETATE,"C,N,O",-17.381214366831387,0.937017267698974
RIMITEROL,"C,N,O",-14.768128384942786,0.7386919938619657
BROMFENAC,"C,N,O",1.7546509376534902,0.0007255801113477122
TIZANIDINE,"C,N",-12.176856377665914,0.8861807672720659
DALCETRAPIB,"C,N,S,O",13.262993656477196,0.8689155850730531
ZUCAPSAICIN,"C,N,O",16.436463816086928,0.4390734108861386
RELCOVAPTAN,"C,N,S,O",13.925323834177112,0.7132901810890998
VIGABATRIN,"C,N,O",-0.9373356284945432,0.3313890902665775
VINCRISTINE,"C,N,O",-6.182163290097648,0.4696424338991204
AMOXICILLIN,"C,N,S,O",15.03435911507912,0.0910915467843686
TERAMEPROCOL,"C,O",13.660875603330338,0.8058846991372549
ETALOCIB,"C,O",4.701968268863769,0.477288152016549
MASOPROCOL,"C,O",11.054566617983197,0.8786813808353421
VELIFLAPON,"C,O",-9.744590159515534,0.7177365155086302
FINGOLIMOD,"C,N,O",-26.59710150544318,0.6822857188682724
RUBOXISTAURIN,"C,N,O",4.079125195486306,0.5172477225487848
RUPATADINE,"C,N",-13.022688143992937,0.8809054481752551
ACETOPHENAZINE,"C,N,S,O",-23.852917697293034,0.3483756179415374
DIBUCAINE,"C,N,O",-7.904207793034023,0.15934160231553396
MEPIVACAINE,"C,N,O",4.629886604138696,0.8585485886669368
MESORIDAZINE,"C,N,S,O",-19.742903501985108,0.02128860738434335
PHENELZINE,"C,N",-21.50911084712068,0.9712432240705976
VIDARABINE,"C,N,O",8.216752364000175,0.04891502818218085
PRASTERONE,"C,O",-10.140013835814676,0.04687849374044306
NETOGLITAZONE,"C,N,S,O",-13.210357615623398,0.9258527826039378
HYDROCORTISONE ACETATE,"C,O",8.655986753718457,0.6782095429945885
TRIHEXYPHENIDYL HYDROCHLORIDE,"C,N,O",10.158615409087489,0.6838871360797144
ARTICAINE,"C,N,O",2.8639565156160267,0.4515115187362514
AROTINOLOL,"C,N,S,O",-11.525236585790045,0.9202710710435992
FELBAMATE,"C,N,O",4.1246740556319335,0.6938567845897643
ETHOTOIN,"C,N,O",4.731441630418524,0.7201257729245444
AMLEXANOX,"C,N,O",-3.568376371604605,0.5993028808552606
ACECLOFENAC,"C,N,O",-8.407565455094543,0.626694009607869
ALCLOFENAC,"C,O",-3.7815847271623837,0.8921054016052373
IPRONIAZID,"C,N,O",-9.8800786272739,0.11483870130829255
LIDOFLAZINE,"C,N,O",6.167748304100803,0.916081480871832
BUPIVACAINE,"C,N,O",-21.407474582051613,0.850521035967275
SODIUM NITRITE,"N,O",-11.824326063084431,0.3379299615790853
PARAMETHADIONE,"C,N,O",6.912321208114491,0.8256909116566555
BIPERIDEN,"C,N,O",-2.0680507536839317,0.7053791493954296
SULTHIAME,"C,N,S,O",-11.190506226931063,0.36685548118425104
GLUTETHIMIDE,"C,N,O",-13.459388810008118,0.8994037371882515
FURAZOLIDONE,"C,N,O",-9.0181588363787,0.5364402804980326
EDROPHONIUM,"C,N,O",1.0425752494770748,0.9629625181793986
FELBINAC,"C,O",-15.653763164143177,0.1826766602559322
EPINASTINE,"C,N",2.5460239063881933,0.6879183834266801
HALOFANTRINE,"C,N,O",-13.086744955828411,0.5036988436608845
DROPERIDOL,"C,N,O",18.447877726027546,0.5052321296165113
MIZOLASTINE,"C,N,O",11.592300487964465,0.23851061308183866
PATUPILONE,"C,O",-7.178008589015403,0.8902785732069652
XYLITOL,"C,O",-1.6443791814864237,0.5898013890744767
SULFAPHENAZOLE,"N,S,O",-20.78720648536358,0.14821716055385306
ALOSETRON,"C,N,O",11.573809577554721,0.28950697429797456
BUFEXAMAC,"C,N,O",-10.057430504949707,0.12744702372087854
PROGLUMIDE,"C,N,O",-2.8638780310753766,0.7165837355644475
AMBRISENTAN,"C,O",-5.915932721202194,0.5060243019839361
PAPAVERINE HYDROCHLORIDE,"C,O",23.32940008646461,0.12932413837795986
TEBANICLINE,"C,N,O",7.354989604595028,0.8524973536721169
ARIPIPRAZOLE,"C,N,O",-0.5642450367257024,0.8016259215617463
AMOXAPINE,"C,N,O",0.5607993484263496,0.5353663611054583
THEOBROMINE,"C,N,O",23.198489418152302,0.16221582764196618
PYRIDOSTIGMINE,"C,N,O",-7.904286696778596,0.6869512719908379
RALOXIFENE HYDROCHLORIDE,"C,N,O",-0.3710324247860913,0.03132516765816873
IDARUBICIN,"C,N,O",-1.543951846294091,0.6576998216048698
BUCINDOLOL,"C,N,O",9.870475328387617,0.9592294353088509
BETAINE,"C,N,O",-7.409282714607438,0.2743892602958239
TONABERSAT,"C,N,O",-0.21212224166971444,0.7690566000558176
DESVENLAFAXINE,"C,N,O",-2.519391333686167,0.4999685687231583
TELINAVIR,"C,N,O",-4.980643493902406,0.5505226473508648
MINODRONIC ACID,"C,O",-14.70528249816518,0.5701408400532998
LASOFOXIFENE,"C,N,O",-5.976601560133663,0.0224664221198293
REGADENOSON,"C,N,O",3.4703626089554174,0.15003377295529408
EXIFONE,"C,O",-9.573422174421538,0.16172789839448476
LEVOMILNACIPRAN,"C,N,O",8.304223284206849,0.4369240843310881
SINCALIDE,"C,N,S,O",31.113181847412502,0.48495374449955003
IMIDAPRIL,"C,N,O",-26.226380714626146,0.9036220517317995
VATALANIB,"C,N",4.523564581492964,0.12563184471286534
PENTAZOCINE,"C,N,O",5.562760250849335,0.17124560518848608
DICYCLOMINE,"C,N,O",12.667252446825616,0.9143046069624868
PENICILLIN G SODIUM,"C,N,S,O",-15.198564859700365,0.10966456922841528
PAFURAMIDINE,"C,N,O",-5.6977356484421025,0.11615215489286425
EDROPHONIUM CHLORIDE,"C,N,O",0.3280565455763904,0.11335562635782605
DORAMAPIMOD,"C,N,O",3.974317662124341,0.6049601862494658
CI-1040,"C,N,O",-22.81587876262461,0.21964583817026065
ALOVUDINE,"C,N,O",1.813397286045784,0.8121314371810453
TRIFLURIDINE,"C,N,O",-3.5905012821059934,0.17601272943122606
DOXIFLURIDINE,"C,N,O",-4.197348761904137,0.4400374726799855
ACITRETIN,"C,O",-15.31179089553283,0.9616136609133796
OXYBUTYNIN CHLORIDE,"C,N,O",-19.25847896217397,0.6038293436088475
DECAMETHONIUM BROMIDE,"C,N",-19.738538988044635,0.8305133037859593
DNK333,"C,N,O",-3.635681889013402,0.23284223410567195
TELITHROMYCIN,"C,N,O",2.6682531148111983,0.26498729547153554
FARGLITAZAR,"C,N,O",10.351576965955703,0.129661672178775
NRX195183,"C,N,O",-24.33357441104977,0.5782360595279129
EZETIMIBE,"C,N,O",-9.933814542235801,0.6940857767965075
EPOPROSTENOL,"C,O",0.5060288603792782,0.4714318565974282
NIACINAMIDE,"C,N,O",6.467135582320043,0.3541436930652199
AMINEPTINE,"C,N,O",2.921164191828261,0.8887971502938644
SOBETIROME,"C,O",0.2336464541080016,0.11245639976966904
MELITRACEN,"C,N",-16.512780953245052,0.016375449858939906
RIMIDUCID,"C,N,O",11.474396194515164,0.5785047905032905
MIGALASTAT,"C,N,O",21.037542811792047,0.8676939861651256
UNDECANOATE,"C,O",5.638068014994662,0.06527539725222009
METHYL SALICYLATE,"C,O",1.2588621006149003,0.2850350860230515
OCTANOIC ACID,"C,O",20.426702144355644,0.989657543575058
PRAVASTATIN,"C,O",-7.062909721426122,0.4486639503991572
SITAFLOXACIN,"C,N,O",-1.6290384959232764,0.5947108893087139
TRANILAST,"C,N,O",2.7326420175105604,0.7012212213899498
ENRASENTAN,"C,O",5.962347950144588,0.07456077197978139
CEFAMANDOLE,"C,N,S,O",22.94511765190473,0.9409888121821228
TORSEMIDE,"C,N,S,O",18.593221885399426,0.7869360882590866
LEVOCARNITINE,"C,N,O",19.353745330648266,0.21067493233101373
DEXELVUCITABINE,"C,N,O",4.5350854407395245,0.3051806361319579
CETRIMIDE,"C,N",7.731453314868791,0.4629418438084074
GIMATECAN,"C,N,O",-1.797036717838829,0.8784535799105483
CLAZOSENTAN,"C,N,S,O",20.894598714378386,0.7583529923750116
PREDNISOLONE ACETATE,"C,O",11.809266919561109,0.4307485506386898
CLEBOPRIDE,"C,N,O",-0.966289317198086,0.8965030786233364
CHOLESTEROL,"C,O",-9.224710034819843,0.5393081315941682
CHLORMADINONE ACETATE,"C,O",7.2534218023803,0.40914890453446295
NOLATREXED,"C,N,S,O",-18.288318457028367,0.9178818275273116
TANESPIMYCIN,"C,N,O",-10.644862899939671,0.9234508201589886
SELENOMETHIONINE,"C,N,S,O",15.905162511837256,0.5426684523088959
SODIUM SELENITE,"N,S,O",-13.14916485275325,0.6787917906617961
BORTEZOMIB,"C,N,O",10.432773292400382,0.6544280627328567
PINACIDIL,"C,N",3.9343894034509583,0.2853989176486316
MOMETASONE FUROATE,"C,O",16.759591843847794,0.5692800616141447
NORETHINDRONE,"C,O",7.286599503340364,0.890489671900665
ATAZANAVIR,"C,N,O",0.5000509803982349,0.8106692097585364
MOEXIPRIL,"C,N,O",9.104221852683724,0.8381859295519405
ARGATROBAN,"C,N,S,O",15.225575920294665,0.6450314981255739
NETAZEPIDE,"C,N,O",0.5158182909562967,0.2360975831597555
SPECTINOMYCIN,"C,N,O",-12.691720332959257,0.7900065740635756
RAMIPRIL,"C,N,O",6.415104032214785,0.3783909418968314
LISINOPRIL,"C,N,O",-8.594027294043348,0.02963012814658128
AMINOSALICYLIC ACID,"C,N,O",-0.34248201420234764,0.5823077182031899
TESTOSTERONE PROPIONATE,"C,O",-9.8022027881846,0.9506839535636894
ETHYLENE,C,1.819427264570036,0.7272165537400808
PRUCALOPRIDE,"C,N,O",5.796983178599922,0.492455333214591
DESLORATADINE,"C,N",8.843467801239044,0.665964743211369
EPTIFIBATIDE,"C,N,S,O",-18.61528852320237,0.2859855894279194
CIMICOXIB,"C,N,S,O",12.519831167891285,0.9681998771396668
DEQUALINIUM,"C,N",-2.3984604514872645,0.44577355114149375
ALEPLASININ,"C,O",-23.02950758033505,0.17587194925844507
FOLITIXORIN,"C,N,O",-4.339951574187973,0.005006843819848728
DULOXETINE,"C,N,O",6.8667592679611635,0.0715164130813205
PEMOLINE,"C,N,O",6.987833332386332,0.6466782062513056
TISOPURINE,S,-16.78931824804351,0.3795334735798258
TETRABENAZINE,"C,N,O",12.870857539327481,0.9033169307198364
ZONAMPANEL,"C,N,O",3.8743049782943295,0.8130302984661977
NEFLAMAPIMOD,"C,N,S,O",-13.834687052034349,0.7564949245266164
HYDROGEN PEROXIDE,O,-17.32760487913002,0.7947938236064293
DIETHANOLAMINE,"C,N,O",-9.702581350961076,0.9786744605754396
MAXACALCITOL,"C,O",1.7476189906980568,0.18635225893574905
ACETYLCHOLINE CHLORIDE,"C,N,O",2.6036761269923208,0.5058282363879354
ZOLMITRIPTAN,"C,N,O",-0.978906823688206,0.7844071777765186
ERGONOVINE,"C,N,O",8.1571072855759,0.034879585752956466
ALCURONIUM CHLORIDE,"C,N,O",-1.1842215279116275,0.893227900897907
TETOMILAST,"C,O",7.902582972576235,0.7083389310604442
IROFULVEN,"C,O",11.950371582214167,0.3991484384887011
PHOSPHORIC ACID,O,-20.132257522143988,0.978232988935976
TOLFENAMIC ACID,"C,N,O",3.758189481357472,0.4628674113524791
ANDOLAST,"C,N,O",-3.4690493761445325,0.7763439333556316
PHYSOSTIGMINE SALICYLATE,"C,N,O",-5.918233802255108,0.2262957328019959
DEQUALINIUM CHLORIDE,"C,N",2.0045896355927546,0.6768779351590967
DECAMETHONIUM,"C,N",3.8682976324023626,0.3680654296994828
TUBOCURARINE,"C,N,O",2.9777637507806576,0.8832870627586142
SULFAGUANIDINE,"C,N,S,O",10.772859996791956,0.2224639418692532
SULFAMETHIZOLE,"C,N,S,O",-12.794492483223047,0.3971059160322188
CENSAVUDINE,"C,N,O",17.53195402291794,0.5425059403757608
TANDUTINIB,"C,N,O",-1.8367447638519685,0.8152422534889404
C-1311,"C,N,O",-4.029328233110542,0.6186857973872952
PLEVITREXED,"C,N,O",-11.013375871938429,0.3518441850990192
SUMANIROLE,"C,N,O",-12.095656676428316,0.16722084371074275
PHENIRAMINE,"C,N",3.115421396722634,0.05348526858323377
AZIMILIDE,"C,N,O",3.3987597849667366,0.9474526954801186
PRILOCAINE,"C,N,O",-3.326671542011584,0.25130315405007264
PROPOXYCAINE,"C,N,O",11.850377190070231,0.6927383324969424
PROPARACAINE,"C,N,O",1.1353633676250372,0.29105251946008537
OXETHAZAINE,"C,N,O",4.462806464102269,0.6442001892651861
HEXYLCAINE,"C,N,O",-7.614030269628852,0.4959585027743951
PRAMOXINE,"C,N,O",-4.034000209839329,0.4246990338355848
BENOXINATE,"C,N,O",13.063501958455205,0.08598735966074987
POZANICLINE,"C,N,O",10.258906310747877,0.9061605852831356
THIOTHIXENE,"C,N,S,O",-10.366297845582089,0.4097761598274671
IPRINDOLE,"C,N",-11.135307607766984,0.8462484103233605
BUTAMBEN,"C,N,O",-4.932035119879823,0.34013331017274384
CIPROFLOXACIN HYDROCHLORIDE,"C,N,O",-12.268094865630676,0.5712047585622141
IODOFILTIC ACID,"C,O",17.028120806540475,0.3480174659086287
NELFINAVIR MESYLATE,"C,N,S,O",15.518008718089984,0.8654954408702501
ETHOPROPAZINE,"C,N,S",32.84474180942512,0.448884201279892
CINOXACIN,"C,N,O",-4.063751518686222,0.4787133416224997
FORMESTANE,"C,O",18.83349308346238,0.6595701420383048
CANGRELOR,"C,N,S,O",-17.726701002277782,0.8999541914658341
AS-602868,"C,N,O",8.019370161885854,0.1711701599618043
CARBENICILLIN,"C,N,S,O",17.743482689559922,0.4691844741757368
RANIRESTAT,"C,N,O",7.13779334879044,0.1848121088247363
BENOXAPROFEN,"C,O",-12.586962495914793,0.7795712674798785
PHENYLEPHRINE,"C,N,O",0.2775597003103503,0.038872095770444585
DIMIRACETAM,"C,N,O",-13.523577760685955,0.039669642453812326
ICLAPRIM,"C,N,O",-7.191294603917457,0.9558805513752054
RAMELTEON,"C,N,O",18.17411671710645,0.8298816122066741
BUTANE,C,0.7918180092269027,0.5914281273744955
RABEPRAZOLE,"C,S,O",-27.158406658509367,0.3720617490368743
EDOTECARIN,"C,N,O",-5.522870896101941,0.24786837545158924
TINIDAZOLE,"C,N,S,O",14.499515141920064,0.13988585097104855
SULCONAZOLE,"C,S",11.915798410354535,0.7540776357750237
ZOPICLONE,"C,N,O",3.8715963852047146,0.9178184323204776
THIOCTIC ACID,"C,S,O",10.737882602424245,0.524727114802428
PENICILLIN G POTASSIUM,"C,N,S,O",15.702405671612402,0.4493332017251925
ACRIVASTINE,"C,N,O",-5.0019311042620265,0.1492238867807012
TOLVAPTAN,"C,N,O",6.036567226167296,0.330095989492028
OXYPHENBUTAZONE,"C,N,O",6.992851758174052,0.6490427236961429
OSELTAMIVIR,"C,N,O",17.463095115139268,0.3868634999685643
PERAMIVIR,"C,N,O",14.53421173829556,0.6574435877585031
IBUFENAC,"C,O",-4.524184205158615,0.8759205550862623
OXYBUTYNIN,"C,N,O",-14.41121911544736,0.3165283486103134
ERTAPENEM SODIUM,"C,N,S,O",32.14004191068577,0.6812088559211099
NIMUSTINE,"C,N,O",4.4631607276520215,0.3263206461461938
CARISOPRODOL,"C,N,O",20.705912226603733,0.5116918342892439
DEFEROXAMINE MESYLATE,"C,N,S,O",-14.939604580666721,0.4047320467450506
LISINOPRIL,"C,N,O",2.510054474045376,0.0082898465592256
AZELAIC ACID,"C,O",-6.7820204694438875,0.4138319927071157
BENZYL BENZOATE,"C,O",13.208452545825475,0.9452849348176036
PROPANTHELINE BROMIDE,"C,N,O",-2.227348632343101,0.3325299530574334
TRIPELENNAMINE,"C,N",-4.1631753823153534,0.3688956281791237
PHENAZOPYRIDINE,N,4.480476505893144,0.8854788770794882
CYCLOFENIL,"C,O",-5.110834066586008,0.3994566125993631
SULFACARBAMIDE,"C,N,S,O",10.60220623312992,0.4476342334836493
SULFABENZAMIDE,"C,N,S,O",-10.735620212473076,0.7741185052516373
VILDAGLIPTIN,"C,N,O",-12.112525194655356,0.342315359349183
LAPAQUISTAT ACETATE,"C,N,O",8.715992139314919,0.5006459609700753
TRIMETHAPHAN CAMSYLATE,"C,N,S,O",-13.565298056375283,0.2185955542203789
CYPROTERONE ACETATE,"C,O",6.628465960960707,0.4838150338230857
GANIRELIX ACETATE,"C,N,O",2.0479923976246353,0.1856408816751166
NAFTOPIDIL,"C,N,O",-0.2708502448410472,0.5715763737076445
DEGARELIX,"C,N,O",-0.2823736967930537,0.9817135514321156
ABARELIX,"C,N,O",-12.7373522679524,0.6464421314749813
FORMALDEHYDE,"C,O",4.812992224061628,0.5709657727858825
ISOFLURANE,"C,O",1.0242429874688908,0.15507482382796012
PRULIFLOXACIN,"C,N,S,O",-15.051618191162165,0.4045297952253455
NITROGEN,N,1.0301098481620266,0.2336982218228081
ENFLURANE,"C,O",-15.02000324231879,0.8385761865979569
METOCURINE,"C,N,O",-2.9590955861980803,0.6615881700843399
CITRIC ACID,"C,O",22.68099604707693,0.266716769614051
HEXETIDINE,"C,N",-6.072740707741531,0.6018380883256125
OXICONAZOLE,"C,N,O",-7.43729816192816,0.4983843993800667
SALMETEROL,"C,N,O",7.308719557743619,0.40320832167878384
LONAPRISAN,"C,O",-14.873376807058461,0.6421752649883785
ADAPALENE,"C,O",4.937065653802291,0.7879086042432779
MOFAROTENE,"C,N,O",-10.381071566179678,0.8611880866432833
GLAFENINE,"C,N,O",16.20376708675735,0.2653625005736866
TETRAHYDROZOLINE,"C,N",6.467387325665301,0.2230552172154572
IMEXON,"C,N,O",-4.217199762979698,0.964776349028703
ROMIDEPSIN,"C,N,S,O",-16.874863392119074,0.8181157449168903
PENTOLINIUM,"C,N",-4.317627614962387,0.19069958161106115
TRAMIPROSATE,"C,N,S,O",-20.728518031073154,0.06851014755132323
LY-518674,"C,O",-2.2611087284399893,0.5611528185954979
VARESPLADIB,"C,N,O",3.239888512593305,0.6161949592192509
REPAGLINIDE,"C,N,O",-4.08935608348611,0.7136386757656503
DROPROPIZINE,"C,N,O",1.1103452075613307,0.5387956243266365
TROXACITABINE,"C,N,O",-1.5193295895164138,0.3203106514178481
NILUTAMIDE,"C,N,O",4.961795581799679,0.9329952552258388
PERGOLIDE MESYLATE,"C,N,S,O",13.121355898770096,0.030661068137349926
NARATRIPTAN,"C,N,S,O",13.094463681783127,0.4274475202065633
FROVATRIPTAN,"C,N,O",-4.554163819890597,0.3152437552863757
CEP-7055,"C,N,O",9.6928186104214,0.3585081142465366
VERAPAMIL HYDROCHLORIDE,"C,N,O",6.950013247471002,0.1777516366565194
PHENOBARBITAL SODIUM,"C,N,O",-9.361164268041573,0.8052856998471064
CEP-5214,"C,N,O",-4.980929450131843,0.2517730080966727
IMIQUIMOD,"C,N",-10.994506889352607,0.4707083016587148
LEVETIRACETAM,"C,N,O",-0.2992931804763421,0.5358515583277887
ETAZOLATE,"C,N,O",-5.250130175880817,0.6357872642940657
AMBROXOL,"C,N,O",0.016082659049670427,0.28577672226507544
HALOPROGIN,"C,O",-2.1453797462213364,0.6650235003414237
PENBUTOLOL,"C,N,O",-13.57702712592669,0.1860624063057067
ANTRAFENINE,"C,N,O",-7.117986317199215,0.9734573529382864
METIPRANOLOL,"C,N,O",-24.17529535678739,0.414985235721224
CLOFAZIMINE,"C,N",6.857665758712352,0.6053404335433795
BETA CAROTENE,C,8.405363014108985,0.3641779863644961
TALINOLOL,"C,N,O",4.80125642895156,0.8197516722470718
QUINIDINE,"C,N,O",-3.430893363502212,0.8325559966496232
BUTOCONAZOLE,"C,S",28.06357473925673,0.6699660496285718
CEFOTIAM,"C,N,S,O",-10.106880461095797,0.8885887955091033
SALSALATE,"C,O",12.621964162724597,0.3943875259437849
FENOPROFEN,"C,O",4.760104549548794,0.6759115392979786
ACIPIMOX,"C,O",2.2302714878241767,0.5472958018484793
BIRICODAR,"C,N,O",-9.19434802882308,0.2697636070662558
KETOCONAZOLE,"C,N,O",8.979417682921676,0.17397642738784025
QUININE,"C,N,O",4.257108608816632,0.2843823557820113
DIAMTHAZOLE DIHYDROCHLORIDE,"C,N,O",-20.538719194366465,0.3271236448254674
HYDROXYSTILBAMIDINE,"C,N,O",-0.008412559371501606,0.2765463685606063
ROTIGOTINE,"C,N,O",8.858395547930499,0.3315107282688591
PIRETANIDE,"C,N,S,O",-17.123842898736815,0.8851102640975799
ANTAZOLINE,"C,N",8.081837375794581,0.9659006297146796
PICLOZOTAN,"C,N,O",-10.037528684180954,0.6554332165675129
TARIQUIDAR,"C,N,O",21.6060132855766,0.19337914217806784
TERCONAZOLE,"C,N,O",-11.846759030952992,0.015741706673134126
THYMOPENTIN,"C,N,O",-4.296705583469763,0.9589707062165588
FOMEPIZOLE,C,5.898557675055734,0.17337817651661902
PROCATEROL,"C,N,O",-4.202895797355137,0.07477282057086343
OXITRIPTAN,"C,N,O",9.946692601002905,0.2508732319495969
ISOSORBIDE MONONITRATE,"C,N,O",-13.97769367774548,0.3193368917958568
LISURIDE,"C,N,O",-17.56639478375596,0.7141316033366141
AZD-4769,"C,S,O",16.13131996949669,0.8217570290631022
TIOPRONIN,"C,N,S,O",13.630513124092394,0.5759945343168962
CARPROFEN,"C,O",3.5957747800546964,0.7622880873810824
FONAZINE,"C,N,S,O",-10.948334956506278,0.4556576547280386
